,id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
4442,145513,"Maison Bouachon, Saint Joseph",Maison Bouachon,France,Rhone,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2003,750
4443,145514,Chateau Hauterive le Haut Corbieres,Chateau Hauterive le Haut,France,Southern France,Languedoc Roussillon,Corbieres,,Carignan,Grenache,mourvedre,Syrah & Shiraz,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,30000,2005,750
4444,145515,"Pierre Gruber, Gevery Chambertin",Pierre Gruber,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY5,BODY2,TANNIN2,150000,2006,750
4445,145516,"Gerard Bertrand, L'Hospitalitas",Gerard Bertrand,France,Southern France,Languedoc Roussillon,Coteaux du Languedoc,,Syrah & Shiraz,mourvedre,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN5,231000,2014,750
4446,145517,"Pierre Gruber, Bourgogne Rouge",Pierre Gruber,France,Bourgogne,,,,Gamay,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY5,BODY2,TANNIN2,45000,2006,750
4447,145518,"Gerard Bertrand, Cremant de Limoux Blanc",Gerard Bertrand,France,Southern France,Languedoc Roussillon,,,Mauzac,Chenin Blanc,Chardonnay,,,,,,,,,,Sparkling,Appetizer,12.5,4~6,SWEET1,ACIDITY3,BODY3,TANNIN1,56000,2011,750
4448,145520,"Pierre Gruber, Pommard",Pierre Gruber,France,Bourgogne,Cote de Beaune,Pommard,,Pinot Noir,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY2,TANNIN2,200000,2006,750
4449,145521,Chateau Dulac Medoc,Chateau Dulac,France,Bordeaux,Medoc,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,26000,2006,750
4450,145522,"Clefs des Legats, Cotes Du Rhone",Union des Vignerons des Cotes du Rhone,France,Rhone,Cotes du Rhone,,,Grenache,Syrah & Shiraz,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,45000,2013,750
4451,145523,Bourgogne Pinot Noir Reflets,JLQ,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY2,TANNIN2,58000,2005,750
4452,145524,Bourgogne Chardonnay Reflets,JLQ,France,Bourgogne,,,,Chardonnay,,,,,,,,,,,,White,Table,12.5,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,58000,2005,750
4453,145525,"Bovier & Fils, Chablis",Bovier  Fils,France,Bourgogne,Chablis,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",12.5,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,70000,2006,750
4454,145526,VIN 8279 Cabernet Sauvignon,Lesparre,France,Bordeaux,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY2,TANNIN3,27000,2011,750
4455,145528,"Louis Jadot, Echezeaux Grand Cru",Louis Jadot,France,Bourgogne,Cote de Nuits,VosneRomanee,,Pinot Noir,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,0,2013,750
4456,145529,"Louis Jadot, Chambertin Grand Cru",Louis Jadot,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY5,BODY3,TANNIN2,0,2007,750
4457,145532,Zimmermann Eiswein,ZGM ZGM Zimmermman Graeff  Muller,Germany,,,,,Silvaner,,,,,,,,,,,,White,Dessert,10.5,6~8,SWEET5,ACIDITY4,BODY4,TANNIN1,91000,2004,375
4458,145533,"Vincent Girardin, Santenay les Charmes",Vincent Girardin,France,Bourgogne,Cote de Beaune,Santenay,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN2,0,2015,750
4459,145534,"Domaine Gros Frere et Soeur, Bourgogne Hautes Cotes de Nuits Blanc",Domaine Gros Frere et Soeur,France,Bourgogne,Cote de Nuits,Bourgogne Hautes Cotes de Nuits,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY5,BODY3,TANNIN1,90000,2012,750
4460,145535,Chateau de Francs,Maison Hebrard,France,Bordeaux,Francs Cotes de Bordeaux,,,Merlot,Cabernet Franc,Cabernet Sauvignon,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,53000,2015,750
4461,145539,"Brown Brothers, Zibibbo",Brown Brothers,Australia,Victoria,,,,Muscat,,,,,,,,,,,,Sparkling,Dessert,6~7,6~8,SWEET4,ACIDITY1,BODY2,TANNIN1,50000,0,750
4462,145540,Jardins des Anges Touraine Rouge,Vignerons de Oisly  Thesee,France,Loire,Touraine,,,Cabernet Franc,Malbec,,,,,,,,,,,Red,Table,12,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2016,750
4463,145541,Inurrieta Sur,Inurrieta,Spain,Navarra,,,,Garnacha,Syrah & Shiraz,Graciano,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2005,750
4464,145542,Inurrieta Crianza,Inurrieta,Spain,Navarra,,,,Merlot,Cabernet Sauvignon,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2004,750
4465,145543,Inurrieta Reserva,Inurrieta,Spain,Navarra,,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2004,750
4466,145544,Inurrieta Rose,Inurrieta,Spain,Navarra,,,,Garnacha,,,,,,,,,,,,Rose,Table,13.5,12~14,SWEET2,ACIDITY3,BODY2,TANNIN1,0,2006,750
4467,145545,Inurrieta Sauvignon Blanc,Inurrieta,Spain,Navarra,,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2007,750
4468,145546,Chateau Pessange,Producta,France,Bordeaux,Medoc,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,38000,2012,750
4469,145547,Chateau Bergat,Borie Manoux,France,Bordeaux,SaintEmilion Grand Cru,,,Merlot,Cabernet Franc,Cabernet Sauvignon,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,118000,2007,750
4470,145548,"Mission St. Vincent, Blanc",Producta,France,Bordeaux,,,,Semillon,Sauvignon blanc,Muscadet,,,,,,,,,,White,Table,12.5,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,0,2016,750
4471,145549,"Aujoux, Signatures du sud Premium Merlot",Aujoux,France,Southern France,Languedoc Roussillon,,,Merlot,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2015,750
4472,145550,"Aujoux, Signatures du sud Premium Cabernet Sauvignon",Aujoux,France,Southern France,Languedoc Roussillon,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2016,750
4473,145551,"Aujoux, Signatures du sud Premium Syrah",Aujoux,France,Southern France,Languedoc Roussillon,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2007,750
4474,145552,J.Bouchon Mingre,JBouchon,Chile,Maule Valley,,,,Cabernet Sauvignon,Malbec,Syrah & Shiraz,Carmenere,Merlot,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,130000,2007,750
4475,145555,Marcel Deiss Altenberg de Bergheim Grand Cru,Domaine Marcel Deiss,France,Alsace,,,,Riesling,Pinot Gris,Gewurztraminer,Muscat,,,,,,,,,White,Table,12,10~12,SWEET5,ACIDITY3,BODY5,TANNIN1,237000,2007,750
4476,145556,Marcel Deiss SGN Pinot Gris,Domaine Marcel Deiss,France,Alsace,,,,Pinot Gris,,,,,,,,,,,,White,"Appetizer, Table",10.5,10~12,SWEET5,ACIDITY2,BODY5,TANNIN1,169000,2003,500
4477,145557,"Marcel Deiss, Rotenberg",Domaine Marcel Deiss,France,Alsace,,,,Riesling,Pinot Gris,,,,,,,,,,,White,Table,12,10~12,SWEET4,ACIDITY3,BODY4,TANNIN1,120000,2016,750
4478,145558,Marcel Deiss Huebuhl Premiere Cru,Domaine Marcel Deiss,France,Alsace,,,,Pinot Gris,,,,,,,,,,,,White,"Appetizer, Table",13,10~12,SWEET3,ACIDITY4,BODY4,TANNIN1,152000,2001,750
4479,145559,"Marcel Deiss, Burlenberg Premiere Cru",Domaine Marcel Deiss,France,Alsace,,,,Pinot Noir,Pinot Beurot,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,127000,2002,750
4480,145560,Marcel Deiss Gewurztraminer Saint Hippolyte,Domaine Marcel Deiss,France,Alsace,,,,Gewurztraminer,,,,,,,,,,,,White,Table,13,10~12,SWEET3,ACIDITY3,BODY3,TANNIN1,98000,2006,750
4481,145564,Famille Skalli Rouge Corbiere,Les Vins Skalli,France,Southern France,Languedoc Roussillon,Corbieres,,Carignan,Syrah & Shiraz,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,36000,2005,750
4482,145565,Famille Skalli Blanc Picpoul de Pinet,Les Vins Skalli,France,Southern France,Languedoc Roussillon,,,Picpoul,,,,,,,,,,,,White,Table,12,11~13,SWEET1,ACIDITY3,BODY3,TANNIN1,0,2006,750
4483,145566,"Gerard Bertrand, Collection Pinot Noir",Gerard Bertrand,France,Southern France,Languedoc Roussillon,,,Pinot Noir,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2005,750
4484,145570,"J.Hofstatter, Chardonnay",JHofstatter,Italy,TrentinoAlto Adige,,,,Chardonnay,,,,,,,,,,,,White,Table,12.5,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,50000,2008,750
4485,145571,"J.Hofstatter, Pinot Grogio",JHofstatter,Italy,TrentinoAlto Adige,,,,Pinot Grigio,,,,,,,,,,,,White,"Appetizer, Table",12.5,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,50000,2009,750
4486,145572,"Majolini, Franciacorta Brut",Majolini,Italy,Lombardia,,,,Chardonnay,Pinot Nero,,,,,,,,,,,Sparkling,Appetizer,12.5,8~11,SWEET1,ACIDITY4,BODY2,TANNIN1,74000,0,750
4487,145573,"B3, Chardonnay",Basedow,Australia,South Australia,Barossa Valley,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,53000,2007,750
4488,145574,"Charles Melton, Rose of Virgina",Charles Melton,Australia,South Australia,Barossa Valley,,,Grenache,Cabernet Sauvignon,Syrah & Shiraz,,,,,,,,,,Rose,Table,12,10~12,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2017,750
4489,145575,Huia Sauvignon Blanc,Huia,New Zealand,South Island,Marlborough,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13,10~12,SWEET1,ACIDITY5,BODY2,TANNIN1,53000,2007,750
4490,145580," Mocali, Fossetti",Mocali,Italy,Toscana,,,,Sangiovese,Canaiolo,Trebbiano,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2016,750
4491,145581,"Mocali, Rosso di Montalcino",Mocali,Italy,Toscana,Montalcino,,,Sangiovese Grosso,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,60000,2007,750
4492,145582,I Piaggioni,Mocali,Italy,Toscana,,,,Sangiovese,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2016,750
4493,145583,"Mocali, Brunello di Montalcino",Mocali,Italy,Toscana,Montalcino,,,Sangiovese,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,157000,2005,750
4494,145589,"Terlan, Lagrein",Cantina Terlan,Italy,,,,,Lagrein,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2017,750
4495,145590,"Terlan, Torilan",Cantina Terlan,Italy,,,,,Merlot,Cabernet Sauvignon,Pinot Noir,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2016,750
4496,145591,"J.Hofstatter, Cabernet Sauvignon",JHofstatter,Italy,Cabernet Sauvignon,,,,,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,65000,2008,750
4497,145595,B3 Cabernet Sauvignon,Basedow,Australia,South Australia,Barossa Valley,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,63000,2006,750
4498,145596,"B3, GSM",Basedow,Australia,South Australia,Barossa Valley,,,Grenache,Syrah & Shiraz,mourvedre,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,63000,2005,750
4499,145597,"B3, Shiraz",Basedow,Australia,South Australia,Barossa Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,16,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,63000,2008,750
4500,145598,"Charles Melton, Nine Popes",Charles Melton,Australia,South Australia,Barossa Valley,,,Grenache,Syrah & Shiraz,mourvedre,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,128000,2006,750
4501,145599,"Waterstone, Merlot",Waterstone,USA,California,Napa County,Napa Valley,,Merlot,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,33000,2014,750
4502,145600,Waterstone Pinot Noir,Waterstone,USA,California,Napa County,Napa Valley,,Pinot Noir,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,74000,2007,750
4503,145601,"Waterstone, Cabernet Sauvignon",Waterstone,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,45000,2013,750
4504,145604,"Cellier val de Durance, Manon Rose",Cellier val de Durance,France,Southern France,Provence,Cotes de Provence,,Grenache,Cinsault,Syrah & Shiraz,,,,,,,,,,Rose,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN1,0,0,750
4505,145605,"Cellier val de Durance, Manon White",Cellier val de Durance,France,Southern France,Provence,Cotes de Provence,Ugni blanc,Rolle,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN1,0,0,750
4506,145606,"Cellier val de Durance, Manon Red",Cellier val de Durance,France,Southern France,Provence,Cotes de Provence,,Grenache,Syrah & Shiraz,Cabernet Sauvignon,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY2,BODY3,TANNIN3,0,0,750
4507,145607,"Cantine Due Palme, Canonico",Cantine Due Palme,Italy,Puglia,,,,Negroamaro,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2008,750
4508,145608,"Cantine Due Palme, Tenuta Albrizzi",Cantine Due Palme,Italy,Puglia,,,,Cabernet Sauvignon,Primitivo,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,50000,2005,750
4509,145609,"Cantine Due Palme, Serre",Cantine Due Palme,Italy,Puglia,,,,Susumaniello,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,50000,2006,750
4510,145610,"Cantine Due Palme, Candore",Cantine Due Palme,Italy,Puglia,,,,Moscato,,,,,,,,,,,,White,Dessert,14,9~11,SWEET4,ACIDITY2,BODY2,TANNIN1,50000,2006,500
4511,145611,"Cantine Due Palme, Brindisi Rosso",Cantine Due Palme,Italy,Puglia,,,,Negroamaro,Malvasia nera,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,65000,2001,750
4512,145612,Kranachberg Sauvignon Blanc,Sattlerhof Winery,Austria,Steiermark,,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,210000,2006,750
4513,145613,Trockenbeerenauslese,Sattlerhof Winery,Austria,Steiermark,,,,Morillon,,,,,,,,,,,,White,Dessert,10.5,8~10,SWEET5,ACIDITY3,BODY5,TANNIN1,200000,2006,375
4514,145614,"Pockl, Zweigelt Classique",Pockl,Austria,Burgenland,,,,Zweigelt,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,72000,2008,750
4515,145615,"Acacia, Pinot Noir",Acacia Vineyard,USA,California,Napa County,Napa Valley,,Pinot Noir,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2016,750
4516,145616,"Acacia, Chardonnay",Acacia Vineyard,USA,California,Napa County,Napa Valley,,Chardonnay,,,,,,,,,,,,White,Table,14.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,54000,2006,750
4517,145617,"Acacia, A by Acacia Pinot Noir",Acacia Vineyard,USA,California,,,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2016,750
4518,145618,"Acacia, A by Acacia Chardonnay",Acacia Vineyard,USA,California,Monterey County,Monterey,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,0,2016,750
4519,145619,"Terra Australis, Cabernet Sauvignon",Terra Australis,Australia,South Australia,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2006,750
4520,145621,"Terra Australis, Chardonnay",Terra Australis,Australia,South Australia,,,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY2,BODY2,TANNIN1,0,2006,750
4521,145624,"Apaltagua, Gran Verano Cabernet Sauvignon",Vina Apaltagua,Chile,Central Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2018,750
4522,145625,"Apaltagua, Gran Verano Carmenere",Vina Apaltagua,Chile,Central Valley,,,,Carmenere,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2005,750
4523,145626,"Apaltagua, Gran Verano Chardonnay",Vina Apaltagua,Chile,Central Valley,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,0,2018,750
4524,145627,"Apaltagua, Grand Sauvignon Blanc",Vina Apaltagua,Chile,Central Valley,,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2008,750
4525,145628,"Apaltagua, Reserva Cabernet Sauvignon",Vina Apaltagua,Chile,Rapel Valley,Colchagua Valley,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2018,750
4526,145630,"Apaltagua, Envero Gran Reserva",Vina Apaltagua,Chile,Rapel Valley,Colchagua Valley,Apalta Valley,,Carmenere,Cabernet Sauvignon,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY2,BODY4,TANNIN4,48000,2017,750
4527,145632,"Truchard, Pinot Noir",Truchard Vineyards,USA,California,Napa County,Napa Valley,,Pinot Noir,,,,,,,,,,,,Red,Table,14.1,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,115000,2005,750
4528,145633,"Buehler, Papa's Knoll Cabernet Sauvignon",Buehler Vineyards,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.9,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,240000,2016,750
4529,145634,Pellegrini Milestone,Pellegrini,USA,California,Sonoma County,,,Merlot,Cabernet Sauvignon,Petit Verdot,Cabernet Franc,Malbec,,,,,,,,Red,Table,14.1,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,170000,2005,750
4530,145635,Palmaz Cedar Knoll Cabernet Sauvignon,Palmaz Vineyards,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,120000,2000,750
4531,145636,Palmaz Cabernet Sauvignon,Palmaz Vineyards,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,Petit Verdot,Merlot,Cabernet Franc,,,,,,,,,Red,Table,14,16~19,SWEET1,ACIDITY3,BODY5,TANNIN4,350000,2002,750
4532,145637,"Covenant, Cabernet Sauvignon",Covenant,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.4,16~19,SWEET1,ACIDITY3,BODY5,TANNIN4,400000,2005,750
4533,145638,"Distell, Obikwa Cabernet Sauvignon",Distell,the Republic of South Africa,Cabernet Sauvignon,,,,Primitivo,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,13000,2009,750
4534,145639,"Distell, Obikwa Merlot",Distell,the Republic of South Africa,Coastal Region,Stellenbosch,,,Merlot,,,,,,,,,,,,Red,Table,,,SWEET2,ACIDITY4,BODY2,TANNIN3,0,2018,750
4535,145640,"Distell, Obikwa Shiraz",Distell,the Republic of South Africa,Coastal Region,Stellenbosch,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY2,TANNIN4,13000,2009,750
4536,145641,"Distell, Obikwa Pinotage",Distell,the Republic of South Africa,Coastal Region,Stellenbosch,,,Pinotage,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN3,0,2017,750
4537,145642,"Shingleback, Cellar Door Shiraz",Shingleback,Australia,South Australia,McLaren Vale,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2014,750
4538,145643,"Shingleback, D Block Reserve Cabernet Sauvignon",Shingleback,Australia,South Australia,McLaren Vale,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.4,10~12,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2016,750
4539,145644,"Shingleback, The Gate Shiraz",Shingleback,Australia,South Australia,McLaren Vale,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN5,100000,2004,750
4540,145645,"Clonakilla, Hilltops Shiraz",Clonakilla,Australia,Australian Capital Territory,Canberra District,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2017,750
4541,145646,"Clonakilla, Shiraz Viognier",Clonakilla,Australia,Australian Capital Territory,Canberra District,,,Syrah & Shiraz,Viognier,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2017,750
4542,145647,"Michel Torino, Altimus",Michel Torino,Argentina,Salta,Cafayate,,,Malbec,Cabernet Sauvignon,Merlot,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,120000,2005,750
4543,145648,"Michel Torino, Ciclos Malbec Merlot",Michel Torino,Argentina,Salta,Cafayate,,,Malbec,Merlot,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,70000,2009,750
4544,145649,"Michel Torino, Ciclos Sauvignon Blanc",Michel Torino,Argentina,Salta,Cafayate,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",13.5,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,70000,2011,750
4545,145650,"Michel Torino, Don David Reserve Cabernet Sauvignon",Michel Torino,Argentina,Salta,Cafayate,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,36000,2010,750
4546,145651,"Michel Torino, Don David Reserve Malbec",Michel Torino,Argentina,Salta,Cafayate,,,Malbec,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,36000,2010,750
4547,145652,"Michel Torino, Don David Reserve Tannat",Michel Torino,Argentina,Salta,Cafayate,,,Tannat,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,36000,2010,750
4548,145653,"Michel Torino, Cuma Cabernet Sauvignon",Michel Torino,Argentina,Salta,Cafayate,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2018,750
4549,145654,"Michel Torino, Cuma Malbec",Michel Torino,Argentina,Salta,Cafayate,,,Malbec,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2018,750
4550,145655,"Marques de Grinon, El Rincon",Marques de Grinon,Spain,Vinos de Madrid,,,,Syrah & Shiraz,Grenache,,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,80000,2006,750
4551,145656,"Marques de Grinon, Emeritvs",Marques de Grinon,Spain,Dominio de Valdepusa,,,,Cabernet Sauvignon,Syrah & Shiraz,Petit Verdot,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN5,250000,2008,750
4552,145657,"Marques de Grinon, Cabernet Sauvignon",Marques de Grinon,Spain,Dominio de Valdepusa,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,120000,2010,750
4553,145658,"Marques de Grinon, Pertit Verdot",Marques de Grinon,Spain,Dominio de Valdepusa,,,,Petit Verdot,,,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY2,BODY5,TANNIN4,120000,2006,750
4554,145659,"Marques de Grinon, Syrah",Marques de Grinon,Spain,Dominio de Valdepusa,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,120000,2007,750
4555,145660,"Marques de Grinon, Summa",Marques de Grinon,Spain,Dominio de Valdepusa,,,,Cabernet Sauvignon,Syrah & Shiraz,Petit Verdot,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN5,100000,2008,750
4556,145661,"Marques de la Concordia, Crianza",Marques de la Concordia,Spain,Rioja,,,,Tempranillo,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,40000,2007,750
4557,145662,"Marques de la Concordia, Extreme Cabernet Sauvignon",Marques de la Concordia,Spain,Rioja,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2010,750
